"SystemCodeNumber","t","Occupancy","Capacity","price","time","diff"
"BHMMBMMBX01","2016-10-16T11:01:00.000000000","494","687","10.719068413391557","1752071941058","1"
"Others-CCCPS8","2016-10-16T10:34:00.000000000","736","1322","10.556732223903177","1752071941058","1"
"Shopping","2016-10-16T11:27:00.000000000","860","1920","10.447916666666666","1752071941384","1"
"Others-CCCPS105a","2016-10-16T11:27:00.000000000","1301","2009","10.647585863613738","1752071941384","1"
"Others-CCCPS119a","2016-10-16T12:27:00.000000000","669","2803","10.238672850517302","1752071941384","1"
"Others-CCCPS105a","2016-10-16T14:34:00.000000000","1285","2009","10.639621702339472","1752071941384","1"
"BHMMBMMBX01","2016-10-16T12:27:00.000000000","624","687","10.908296943231441","1752071941384","1"
"BHMNCPHST01","2016-10-16T14:01:00.000000000","303","1200","10.2525","1752071941384","1"
"Others-CCCPS98","2016-10-16T14:34:00.000000000","974","3103","10.313889784079922","1752071941384","1"
"Others-CCCPS8","2016-10-16T12:01:00.000000000","775","1322","10.586232980332829","1752071941384","1"
"BHMNCPNST01","2016-10-16T13:27:00.000000000","303","485","10.624742268041237","1752071941384","1"
"BHMNCPNST01","2016-10-16T11:27:00.000000000","330","485","10.68041237113402","1752071941384","1"
"Shopping","2016-10-16T13:27:00.000000000","930","1920","10.484375","1752071941384","1"
"BHMBCCTHL01","2016-10-16T14:01:00.000000000","345","387","10.891472868217054","1752071941384","1"
"Others-CCCPS119a","2016-10-16T14:34:00.000000000","488","2803","10.17409917945059","1752071941384","1"
"BHMNCPHST01","2016-10-16T13:27:00.000000000","293","1200","10.244166666666667","1752071941384","1"
"Others-CCCPS202","2016-10-16T13:01:00.000000000","936","2937","10.318692543411645","1752071941384","1"
"Broad Street","2016-10-16T12:27:00.000000000","241","690","10.34927536231884","1752071941384","1"
"Shopping","2016-10-16T14:01:00.000000000","871","1920","10.453645833333333","1752071941384","1"
"Others-CCCPS202","2016-10-16T15:01:00.000000000","822","2937","10.279877425944841","1752071941384","1"
"Others-CCCPS98","2016-10-16T14:01:00.000000000","1065","3103","10.343216242346116","1752071941384","1"
"Others-CCCPS105a","2016-10-16T12:01:00.000000000","1373","2009","10.683424589347934","1752071941384","1"
"BHMMBMMBX01","2016-10-16T12:01:00.000000000","598","687","10.870451237263465","1752071941384","1"
"BHMNCPNST01","2016-10-16T12:01:00.000000000","323","485","10.665979381443298","1752071941384","1"
"Others-CCCPS98","2016-10-16T15:01:00.000000000","930","3103","10.29970995810506","1752071941384","1"
"BHMNCPNST01","2016-10-16T14:34:00.000000000","275","485","10.56701030927835","1752071941384","1"
"Others-CCCPS8","2016-10-16T14:01:00.000000000","767","1322","10.58018154311649","1752071941384","1"
"Others-CCCPS202","2016-10-16T13:27:00.000000000","915","2937","10.311542390194075","1752071941384","1"
"BHMBCCMKT01","2016-10-16T12:27:00.000000000","105","577","10.181975736568457","1752071941384","1"
"Others-CCCPS8","2016-10-16T13:27:00.000000000","791","1322","10.598335854765507","1752071941384","1"
"Shopping","2016-10-16T12:01:00.000000000","943","1920","10.491145833333333","1752071941384","1"
"Broad Street","2016-10-16T12:01:00.000000000","238","690","10.344927536231884","1752071941384","1"
"Shopping","2016-10-16T15:01:00.000000000","714","1920","10.371875","1752071941384","1"
"Others-CCCPS119a","2016-10-16T13:01:00.000000000","657","2803","10.234391723153763","1752071941384","1"
"BHMNCPHST01","2016-10-16T14:34:00.000000000","305","1200","10.254166666666666","1752071941384","1"
"BHMNCPHST01","2016-10-16T11:27:00.000000000","191","1200","10.159166666666668","1752071941384","1"
"BHMBCCMKT01","2016-10-16T14:01:00.000000000","170","577","10.294627383015598","1752071941384","1"
"BHMBCCTHL01","2016-10-16T13:27:00.000000000","345","387","10.891472868217054","1752071941384","1"
"Others-CCCPS8","2016-10-16T12:27:00.000000000","784","1322","10.59304084720121","1752071941384","1"
"Others-CCCPS8","2016-10-16T13:01:00.000000000","809","1322","10.611951588502269","1752071941384","1"
"Shopping","2016-10-16T12:27:00.000000000","968","1920","10.504166666666666","1752071941384","1"
"Others-CCCPS135a","2016-10-16T13:27:00.000000000","1687","3883","10.434457893381406","1752071941384","1"
"BHMNCPNST01","2016-10-16T13:01:00.000000000","326","485","10.672164948453608","1752071941384","1"
"Broad Street","2016-10-16T15:01:00.000000000","250","690","10.36231884057971","1752071941384","1"
"Others-CCCPS119a","2016-10-16T13:27:00.000000000","623","2803","10.222261862290404","1752071941384","1"
"BHMEURBRD01","2016-10-16T13:01:00.000000000","189","470","10.402127659574468","1752071941384","1"
"BHMNCPHST01","2016-10-16T12:01:00.000000000","237","1200","10.1975","1752071941384","1"
"Others-CCCPS119a","2016-10-16T14:01:00.000000000","542","2803","10.193364252586514","1752071941384","1"
"Others-CCCPS98","2016-10-16T13:01:00.000000000","1279","3103","10.412181759587495","1752071941384","1"
"BHMNCPNST01","2016-10-16T15:01:00.000000000","266","485","10.548453608247423","1752071941384","1"
"BHMBCCTHL01","2016-10-16T14:34:00.000000000","329","387","10.850129198966409","1752071941384","1"
"BHMEURBRD01","2016-10-16T11:27:00.000000000","149","470","10.317021276595744","1752071941384","1"
"BHMEURBRD01","2016-10-16T14:01:00.000000000","192","470","10.408510638297873","1752071941384","1"
"Broad Street","2016-10-16T14:01:00.000000000","262","690","10.379710144927536","1752071941384","1"
"BHMBCCTHL01","2016-10-16T13:01:00.000000000","344","387","10.88888888888889","1752071941384","1"
"Others-CCCPS105a","2016-10-16T13:27:00.000000000","1404","2009","10.698855151816824","1752071941384","1"
"Others-CCCPS135a","2016-10-16T12:01:00.000000000","1789","3883","10.46072624259593","1752071941384","1"
"Others-CCCPS135a","2016-10-16T13:01:00.000000000","1781","3883","10.458665979912439","1752071941384","1"
"Others-CCCPS135a","2016-10-16T11:27:00.000000000","1647","3883","10.424156579963945","1752071941384","1"
"BHMEURBRD01","2016-10-16T12:27:00.000000000","169","470","10.359574468085107","1752071941384","1"
"BHMMBMMBX01","2016-10-16T13:01:00.000000000","640","687","10.931586608442503","1752071941384","1"
"BHMEURBRD01","2016-10-16T15:01:00.000000000","190","470","10.404255319148936","1752071941384","1"
"Others-CCCPS119a","2016-10-16T12:01:00.000000000","668","2803","10.238316089903675","1752071941384","1"
"Others-CCCPS8","2016-10-16T14:34:00.000000000","745","1322","10.563540090771559","1752071941384","1"
"Others-CCCPS135a","2016-10-16T15:01:00.000000000","1199","3883","10.308781869688385","1752071941384","1"
"BHMEURBRD01","2016-10-16T14:34:00.000000000","200","470","10.425531914893616","1752071941384","1"
"Others-CCCPS135a","2016-10-16T14:34:00.000000000","1339","3883","10.344836466649499","1752071941384","1"
"Others-CCCPS202","2016-10-16T11:27:00.000000000","896","2937","10.305073203949608","1752071941384","1"
"BHMBCCMKT01","2016-10-16T13:01:00.000000000","131","577","10.227036395147314","1752071941384","1"
"Broad Street","2016-10-16T14:34:00.000000000","264","690","10.382608695652173","1752071941384","1"
"BHMMBMMBX01","2016-10-16T14:01:00.000000000","583","687","10.848617176128093","1752071941384","1"
"BHMNCPHST01","2016-10-16T12:27:00.000000000","268","1200","10.223333333333333","1752071941384","1"
"BHMEURBRD01","2016-10-16T13:27:00.000000000","193","470","10.41063829787234","1752071941384","1"
"Others-CCCPS105a","2016-10-16T12:27:00.000000000","1408","2009","10.70084619213539","1752071941384","1"
"BHMMBMMBX01","2016-10-16T14:34:00.000000000","540","687","10.786026200873362","1752071941384","1"
"Others-CCCPS98","2016-10-16T12:01:00.000000000","1244","3103","10.400902352562037","1752071941384","1"
"Others-CCCPS8","2016-10-16T11:27:00.000000000","753","1322","10.569591527987898","1752071941384","1"
"BHMBCCTHL01","2016-10-16T12:01:00.000000000","345","387","10.891472868217054","1752071941384","1"
"BHMNCPHST01","2016-10-16T15:01:00.000000000","282","1200","10.235","1752071941384","1"
"BHMNCPNST01","2016-10-16T12:27:00.000000000","320","485","10.65979381443299","1752071941384","1"
"Others-CCCPS98","2016-10-16T11:27:00.000000000","1163","3103","10.374798582017403","1752071941384","1"
"Others-CCCPS135a","2016-10-16T14:01:00.000000000","1523","3883","10.392222508369818","1752071941384","1"
"BHMMBMMBX01","2016-10-16T15:01:00.000000000","520","687","10.756914119359534","1752071941384","1"
"BHMNCPNST01","2016-10-16T14:01:00.000000000","285","485","10.587628865979381","1752071941384","1"
"Broad Street","2016-10-16T13:27:00.000000000","267","690","10.38695652173913","1752071941384","1"
"Others-CCCPS202","2016-10-16T14:34:00.000000000","868","2937","10.295539666326183","1752071941384","1"
"Shopping","2016-10-16T13:01:00.000000000","965","1920","10.502604166666666","1752071941384","1"
"Others-CCCPS202","2016-10-16T12:01:00.000000000","906","2937","10.308478038815117","1752071941384","1"
"BHMBCCMKT01","2016-10-16T11:27:00.000000000","56","577","10.097053726169843","1752071941384","1"
"Others-CCCPS105a","2016-10-16T13:01:00.000000000","1449","2009","10.721254355400697","1752071941384","1"
"BHMBCCMKT01","2016-10-16T13:27:00.000000000","146","577","10.253032928942808","1752071941384","1"
"Others-CCCPS202","2016-10-16T12:27:00.000000000","905","2937","10.308137555328567","1752071941384","1"
"BHMBCCMKT01","2016-10-16T12:01:00.000000000","65","577","10.11265164644714","1752071941384","1"
"BHMBCCMKT01","2016-10-16T14:27:00.000000000","180","577","10.311958405545926","1752071941384","1"
"BHMBCCTHL01","2016-10-16T12:27:00.000000000","344","387","10.88888888888889","1752071941384","1"
"BHMBCCMKT01","2016-10-16T15:01:00.000000000","192","577","10.332755632582323","1752071941384","1"
"BHMMBMMBX01","2016-10-16T11:27:00.000000000","548","687","10.797671033478894","1752071941384","1"
"Others-CCCPS98","2016-10-16T13:27:00.000000000","1194","3103","10.384788913954237","1752071941384","1"
"Others-CCCPS98","2016-10-16T12:27:00.000000000","1269","3103","10.408959071865937","1752071941384","1"
"Others-CCCPS202","2016-10-16T14:01:00.000000000","892","2937","10.303711270003404","1752071941384","1"
"Others-CCCPS119a","2016-10-16T11:27:00.000000000","630","2803","10.224759186585802","1752071941384","1"
"BHMBCCTHL01","2016-10-16T11:27:00.000000000","345","387","10.891472868217054","1752071941384","1"
"BHMEURBRD01","2016-10-16T12:01:00.000000000","165","470","10.351063829787234","1752071941384","1"
"Shopping","2016-10-16T14:34:00.000000000","794","1920","10.413541666666667","1752071941384","1"
"BHMNCPHST01","2016-10-16T13:01:00.000000000","276","1200","10.23","1752071941384","1"
"Others-CCCPS135a","2016-10-16T12:27:00.000000000","1834","3883","10.472315220190575","1752071941384","1"
"Others-CCCPS105a","2016-10-16T14:01:00.000000000","1350","2009","10.671976107516176","1752071941384","1"
"Broad Street","2016-10-16T13:01:00.000000000","266","690","10.385507246376811","1752071941384","1"
"BHMMBMMBX01","2016-10-16T13:27:00.000000000","613","687","10.892285298398836","1752071941384","1"
"Others-CCCPS98","2016-10-17T08:27:00.000000000","665","3103","10.214308733483726","1752071941696","1"
"Others-CCCPS135a","2016-10-16T15:31:00.000000000","1057","3883","10.2722122070564","1752071941696","1"
"Others-CCCPS135a","2016-10-16T15:57:00.000000000","956","3883","10.246201390677312","1752071941696","1"
"Others-CCCPS105a","2016-10-17T08:01:00.000000000","605","2009","10.301144848183176","1752071941696","1"
"Others-CCCPS98","2016-10-16T15:31:00.000000000","855","3103","10.27553980019336","1752071941696","1"
"BHMBCCMKT01","2016-10-17T08:01:00.000000000","50","577","10.086655112651647","1752071941696","1"
"Others-CCCPS98","2016-10-17T09:01:00.000000000","772","3103","10.248791492104415","1752071941696","1"
"Broad Street","2016-10-16T16:31:00.000000000","235","690","10.340579710144928","1752071941696","1"
"BHMEURBRD01","2016-10-17T08:01:00.000000000","123","470","10.261702127659575","1752071941696","1"
"Others-CCCPS98","2016-10-17T09:27:00.000000000","853","3103","10.27489526264905","1752071941696","1"
"Others-CCCPS202","2016-10-17T08:01:00.000000000","500","2937","10.17024174327545","1752071941696","1"
"Others-CCCPS202","2016-10-17T09:01:00.000000000","788","2937","10.26830098740211","1752071941696","1"
"Others-CCCPS119a","2016-10-17T08:27:00.000000000","232","2803","10.082768462361756","1752071941696","1"
"Others-CCCPS8","2016-10-16T15:01:00.000000000","703","1322","10.531770045385779","1752071941696","1"
"Broad Street","2016-10-16T15:57:00.000000000","259","690","10.37536231884058","1752071941696","1"
"Others-CCCPS8","2016-10-16T16:31:00.000000000","575","1322","10.434947049924357","1752071941696","1"
"BHMBCCMKT01","2016-10-16T15:57:00.000000000","173","577","10.299826689774697","1752071941696","1"
"Others-CCCPS202","2016-10-16T15:57:00.000000000","776","2937","10.2642151855635","1752071941696","1"
"Others-CCCPS105a","2016-10-16T15:31:00.000000000","1131","2009","10.562966650074664","1752071941696","1"
"BHMBCCTHL01","2016-10-16T15:57:00.000000000","266","387","10.68733850129199","1752071941696","1"
"Others-CCCPS119a","2016-10-17T09:01:00.000000000","302","2803","10.107741705315734","1752071941696","1"
"BHMEURBRD01","2016-10-17T08:27:00.000000000","189","470","10.402127659574468","1752071941696","1"
"Others-CCCPS135a","2016-10-17T09:01:00.000000000","1850","3883","10.47643574555756","1752071941696","1"
"BHMNCPHST01","2016-10-16T16:31:00.000000000","181","1200","10.150833333333333","1752071941696","1"
"Others-CCCPS119a","2016-10-16T15:01:00.000000000","450","2803","10.160542276132714","1752071941696","1"
"BHMBCCMKT01","2016-10-16T16:31:00.000000000","154","577","10.266897746967071","1752071941696","1"
"Shopping","2016-10-16T15:31:00.000000000","629","1920","10.327604166666667","1752071941696","1"
"Others-CCCPS8","2016-10-17T08:01:00.000000000","338","1322","10.255673222390318","1752071941696","1"
"BHMNCPNST01","2016-10-17T09:01:00.000000000","257","485","10.529896907216495","1752071941696","1"
"BHMNCPHST01","2016-10-17T09:01:00.000000000","350","1200","10.291666666666666","1752071941696","1"
"Others-CCCPS202","2016-10-16T15:31:00.000000000","808","2937","10.27511065713313","1752071941696","1"
"Broad Street","2016-10-16T15:31:00.000000000","261","690","10.378260869565217","1752071941696","1"
"BHMNCPNST01","2016-10-16T15:57:00.000000000","251","485","10.517525773195876","1752071941696","1"
"BHMEURBRD01","2016-10-16T16:31:00.000000000","178","470","10.37872340425532","1752071941696","1"
"BHMEURBRD01","2016-10-16T15:31:00.000000000","200","470","10.425531914893616","1752071941696","1"
"Others-CCCPS202","2016-10-17T08:27:00.000000000","618","2937","10.210418794688458","1752071941696","1"
"BHMEURBRD01","2016-10-17T09:27:00.000000000","315","470","10.670212765957446","1752071941696","1"
"Others-CCCPS135a","2016-10-16T16:31:00.000000000","778","3883","10.20036054596961","1752071941696","1"
"BHMMBMMBX01","2016-10-17T09:01:00.000000000","346","687","10.503639010189229","1752071941696","1"
"BHMMBMMBX01","2016-10-16T15:57:00.000000000","441","687","10.641921397379912","1752071941696","1"
"BHMBCCMKT01","2016-10-17T08:27:00.000000000","54","577","10.093587521663778","1752071941696","1"
"Shopping","2016-10-16T15:57:00.000000000","567","1920","10.2953125","1752071941696","1"
"Others-CCCPS105a","2016-10-16T16:31:00.000000000","956","2009","10.475858636137382","1752071941696","1"
"Others-CCCPS105a","2016-10-16T15:01:00.000000000","1223","2009","10.608760577401693","1752071941696","1"
"BHMNCPNST01","2016-10-17T08:01:00.000000000","238","485","10.490721649484536","1752071941696","1"
"Others-CCCPS8","2016-10-16T15:57:00.000000000","624","1322","10.472012102874432","1752071941696","1"
"Others-CCCPS8","2016-10-17T08:27:00.000000000","369","1322","10.27912254160363","1752071941696","1"
"Others-CCCPS119a","2016-10-16T15:31:00.000000000","411","2803","10.146628612201212","1752071941696","1"
"Others-CCCPS119a","2016-10-17T08:01:00.000000000","173","2803","10.061719586157688","1752071941696","1"
"Others-CCCPS202","2016-10-16T16:31:00.000000000","718","2937","10.244467143343547","1752071941696","1"
"BHMBCCTHL01","2016-10-17T09:01:00.000000000","133","387","10.343669250645995","1752071941696","1"
"BHMMBMMBX01","2016-10-17T08:01:00.000000000","267","687","10.388646288209607","1752071941696","1"
"BHMEURBRD01","2016-10-17T09:01:00.000000000","265","470","10.563829787234042","1752071941696","1"
"Shopping","2016-10-17T08:27:00.000000000","639","1920","10.3328125","1752071941696","1"
"Others-CCCPS8","2016-10-17T09:27:00.000000000","467","1322","10.353252647503782","1752071941696","1"
"BHMBCCTHL01","2016-10-16T16:31:00.000000000","253","387","10.65374677002584","1752071941696","1"
